Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Traffic Impact,Order Hour,Restaurant Avg Time,Location_Order_Volume,Sales ($),Order_Hour,Order_Day,Order_Month,Order_Date,Distance Bucket
ORD596,Domino's,"Portland, Or",2025-06-01 20:15:00,2025-06-01 21:00:00,45,Large,Veg,9.0,High,Cash,True,True,June,Offline,21.6,23.4,True,3,20,30.25943396226415,3,13,20,Sunday,June,2025-06-01,5–10 km
ORD597,Papa John's,"Oklahoma City, Ok",2025-06-02 18:00:00,2025-06-02 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,June,Online,7.199999999999999,12.8,False,1,18,28.18627450980392,3,11,18,Monday,June,2025-06-02,2–5 km
ORD598,Pizza Hut,"Las Vegas, Nv",2025-06-03 19:15:00,2025-06-03 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,June,Online,14.4,15.6,False,2,19,29.94845360824742,4,14,19,Tuesday,June,2025-06-03,5–10 km
ORD599,Little Caesars,"Atlanta, Ga",2025-06-04 20:30:00,2025-06-04 21:10:00,40,XL,Cheese Burst,8.0,High,Card,True,False,June,Online,19.2,20.8,True,3,20,28.84422110552764,78,17,20,Wednesday,June,2025-06-04,5–10 km
ORD600,Marco's Pizza,"Miami, Fl",2025-06-05 18:45:00,2025-06-05 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,June,Offline,6.0,14.0,False,1,18,30.28645833333333,49,10,18,Thursday,June,2025-06-05,2–5 km
ORD601,Domino's,"New York, Ny",2025-06-06 19:00:00,2025-06-06 19:45:00,45,Large,Thai Chicken,7.0,Medium,Card,True,False,June,Online,16.8,28.2,True,2,19,30.25943396226415,21,17,19,Friday,June,2025-06-06,5–10 km
ORD602,Papa John's,"Los Angeles, Ca",2025-06-07 20:15:00,2025-06-07 20:55:00,40,Medium,Sicilian,6.5,High,Wallet,True,True,June,Online,15.6,24.4,True,3,20,28.18627450980392,42,14,20,Saturday,June,2025-06-07,5–10 km
ORD603,Pizza Hut,"Chicago, Il",2025-06-08 18:45:00,2025-06-08 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,June,Offline,6.0,14.0,False,1,18,29.94845360824742,45,10,18,Sunday,June,2025-06-08,2–5 km
ORD604,Little Caesars,"Houston, Tx",2025-06-09 19:30:00,2025-06-09 20:10:00,40,XL,Cheese Burst,8.0,High,Card,True,False,June,Online,19.2,20.8,True,3,19,28.84422110552764,27,17,19,Monday,June,2025-06-09,5–10 km
ORD605,Marco's Pizza,"Phoenix, Az",2025-06-10 18:00:00,2025-06-10 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,June,Online,9.6,20.4,False,2,18,30.28645833333333,35,12,18,Tuesday,June,2025-06-10,2–5 km
ORD606,Domino's,"Philadelphia, Pa",2025-06-11 20:15:00,2025-06-11 21:00:00,45,Large,Veg,9.0,High,Cash,True,False,June,Offline,21.6,23.4,True,3,20,30.25943396226415,3,13,20,Wednesday,June,2025-06-11,5–10 km
ORD607,Papa John's,"San Antonio, Tx",2025-06-12 18:00:00,2025-06-12 18:20:00,20,Medium,Veg,3.0,Low,Card,True,False,June,Online,7.199999999999999,12.8,False,1,18,28.18627450980392,3,11,18,Thursday,June,2025-06-12,2–5 km
ORD608,Pizza Hut,"San Diego, Ca",2025-06-13 19:15:00,2025-06-13 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,June,Online,14.4,15.6,False,2,19,29.94845360824742,11,14,19,Friday,June,2025-06-13,5–10 km
ORD609,Little Caesars,"Dallas, Tx",2025-06-14 20:30:00,2025-06-14 21:10:00,40,XL,Cheese Burst,8.0,High,Card,True,True,June,Online,19.2,20.8,True,3,20,28.84422110552764,50,17,20,Saturday,June,2025-06-14,5–10 km
ORD610,Marco's Pizza,"San Jose, Ca",2025-06-15 18:45:00,2025-06-15 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,True,June,Offline,6.0,14.0,False,1,18,30.28645833333333,12,10,18,Sunday,June,2025-06-15,2–5 km
ORD611,Domino's,"Austin, Tx",2025-06-16 19:00:00,2025-06-16 19:50:00,50,Large,Non-Veg,10.0,High,Domino's Cash,True,False,June,Offline,24.0,26.0,True,3,19,30.25943396226415,19,14,19,Monday,June,2025-06-16,5–10 km
ORD612,Papa John's,"Jacksonville, Fl",2025-06-17 20:00:00,2025-06-17 20:35:00,35,Medium,Gluten-Free,5.5,Medium,Wallet,True,False,June,Online,13.2,21.8,True,2,20,28.18627450980392,11,13,20,Tuesday,June,2025-06-17,5–10 km
ORD613,Pizza Hut,"Fort Worth, Tx",2025-06-18 18:30:00,2025-06-18 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,June,Online,4.8,15.2,False,1,18,29.94845360824742,11,10,18,Wednesday,June,2025-06-18,0–2 km
ORD614,Little Caesars,"Columbus, Oh",2025-06-19 19:45:00,2025-06-19 20:25:00,40,XL,Stuffed Crust,7.5,High,Card,True,False,June,Online,18.0,22.0,True,3,19,28.84422110552764,11,18,19,Thursday,June,2025-06-19,5–10 km
ORD615,Marco's Pizza,"Charlotte, Nc",2025-06-20 18:00:00,2025-06-20 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,June,Online,9.6,20.4,False,2,18,30.28645833333333,18,12,18,Friday,June,2025-06-20,2–5 km
ORD616,Domino's,"San Francisco, Ca",2025-06-21 20:15:00,2025-06-21 21:00:00,45,Large,Veg,9.0,High,Cash,True,True,June,Offline,21.6,23.4,True,3,20,30.25943396226415,13,13,20,Saturday,June,2025-06-21,5–10 km
ORD617,Papa John's,"Indianapolis, In",2025-06-22 18:00:00,2025-06-22 18:20:00,20,Medium,Veg,3.0,Low,Card,True,True,June,Online,7.199999999999999,12.8,False,1,18,28.18627450980392,12,11,18,Sunday,June,2025-06-22,2–5 km
ORD618,Pizza Hut,"Seattle, Wa",2025-06-23 19:15:00,2025-06-23 19:45:00,30,Large,Non-Veg,6.0,Medium,Wallet,True,False,June,Online,14.4,15.6,False,2,19,29.94845360824742,37,14,19,Monday,June,2025-06-23,5–10 km
ORD619,Little Caesars,"Denver, Co",2025-06-24 20:30:00,2025-06-24 21:10:00,40,XL,Cheese Burst,8.0,High,Card,True,False,June,Online,19.2,20.8,True,3,20,28.84422110552764,46,17,20,Tuesday,June,2025-06-24,5–10 km
ORD620,Marco's Pizza,"Washington, Dc",2025-06-25 18:45:00,2025-06-25 19:05:00,20,Small,Vegan,2.5,Low,Cash,True,False,June,Offline,6.0,14.0,False,1,18,30.28645833333333,4,10,18,Wednesday,June,2025-06-25,2–5 km
ORD621,Domino's,"Boston, Ma",2025-06-26 19:00:00,2025-06-26 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,June,Online,24.0,26.0,True,3,19,30.25943396226415,51,14,19,Thursday,June,2025-06-26,5–10 km
ORD622,Papa John's,"El Paso, Tx",2025-06-27 20:00:00,2025-06-27 20:35:00,35,Medium,Gluten-Free,5.5,Medium,Wallet,True,False,June,Online,13.2,21.8,True,2,20,28.18627450980392,9,13,20,Friday,June,2025-06-27,5–10 km
ORD623,Pizza Hut,"Detroit, Mi",2025-06-28 18:30:00,2025-06-28 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,True,June,Online,4.8,15.2,False,1,18,29.94845360824742,10,10,18,Saturday,June,2025-06-28,0–2 km
ORD624,Little Caesars,"Nashville, Tn",2025-06-29 19:45:00,2025-06-29 20:25:00,40,XL,Stuffed Crust,7.5,High,Card,True,True,June,Online,18.0,22.0,True,3,19,28.84422110552764,6,18,19,Sunday,June,2025-06-29,5–10 km
ORD625,Domino's,"Austin, Tx",2025-06-15 19:20:00,2025-06-15 19:55:00,35,Large,Cheese Burst,5.4,Medium,Card,True,True,June,Online,12.96,22.04,True,2,19,30.25943396226415,19,15,19,Sunday,June,2025-06-15,5–10 km
ORD626,Pizza Hut,"Miami, Fl",2025-06-15 20:00:00,2025-06-15 20:30:00,30,Medium,Veg,4.1,Low,Wallet,True,True,June,Online,9.839999999999998,20.16,False,1,20,29.94845360824742,49,11,20,Sunday,June,2025-06-15,2–5 km
ORD627,Little Caesars,"Atlanta, Ga",2025-06-15 20:05:00,2025-06-15 20:55:00,50,XL,Non-Veg,8.7,High,Cash,True,True,June,Offline,20.88,29.12,True,3,20,28.84422110552764,78,16,20,Sunday,June,2025-06-15,5–10 km
ORD628,Domino's,"Austin, Tx",2025-06-15 21:00:00,2025-06-15 21:35:00,35,Large,Cheese Burst,5.4,Medium,Card,True,True,June,Online,12.96,22.04,True,2,21,30.25943396226415,19,15,21,Sunday,June,2025-06-15,5–10 km
ORD629,Papa John's,"Seattle, Wa",2025-06-16 17:45:00,2025-06-16 18:10:00,25,Medium,Gluten-Free,3.9,Low,UPI,False,False,June,Online,9.36,15.64,False,1,17,28.18627450980392,37,13,17,Monday,June,2025-06-16,2–5 km
ORD630,Pizza Hut,"Miami, Fl",2025-06-16 18:30:00,2025-06-16 19:10:00,40,Large,Stuffed Crust,6.0,Medium,Wallet,True,False,June,Online,14.4,25.6,True,2,18,29.94845360824742,49,16,18,Monday,June,2025-06-16,5–10 km
ORD631,Domino's,"Phoenix, Az",2025-06-16 19:00:00,2025-06-16 19:35:00,35,Medium,Veg,4.5,Medium,Hut Points,True,False,June,Offline,10.8,24.2,True,2,19,30.25943396226415,35,11,19,Monday,June,2025-06-16,2–5 km
ORD632,Pizza Hut,"Dallas, Tx",2025-06-16 20:15:00,2025-06-16 21:00:00,45,Large,Cheese Burst,7.2,High,Card,True,False,June,Online,17.28,27.72,True,3,20,29.94845360824742,50,15,20,Monday,June,2025-06-16,5–10 km
ORD633,Domino's,"Austin, Tx",2025-06-16 21:10:00,2025-06-16 21:40:00,30,Large,Cheese Burst,5.4,Medium,Cash,True,False,June,Offline,12.96,17.04,False,2,21,30.25943396226415,19,15,21,Monday,June,2025-06-16,5–10 km
ORD634,Little Caesars,"Chicago, Il",2025-06-17 18:10:00,2025-06-17 18:50:00,40,XL,Sicilian,7.8,High,UPI,True,False,June,Online,18.72,21.28,True,3,18,28.84422110552764,45,18,18,Tuesday,June,2025-06-17,5–10 km
ORD635,Marco’s Pizza,"Tampa, Fl",2025-06-17 19:15:00,2025-06-17 19:40:00,25,Small,Thai Chicken,3.2,Medium,Card,True,False,June,Online,7.68,17.32,False,2,19,26.66666666666667,3,13,19,Tuesday,June,2025-06-17,2–5 km
ORD636,Pizza Hut,"Miami, Fl",2025-06-17 20:00:00,2025-06-17 20:30:00,30,Medium,Veg,4.1,Low,Wallet,True,False,June,Online,9.839999999999998,20.16,False,1,20,29.94845360824742,49,11,20,Tuesday,June,2025-06-17,2–5 km
ORD637,Papa John's,"San Diego, Ca",2025-06-18 17:45:00,2025-06-18 18:35:00,50,Large,Non-Veg,8.3,High,Card,False,False,June,Online,19.92,30.08,True,3,17,28.18627450980392,11,14,17,Wednesday,June,2025-06-18,5–10 km
ORD638,Domino's,"Austin, Tx",2025-06-18 19:05:00,2025-06-18 19:40:00,35,Large,Cheese Burst,5.4,Medium,UPI,True,False,June,Online,12.96,22.04,True,2,19,30.25943396226415,19,15,19,Wednesday,June,2025-06-18,5–10 km
ORD639,Marco’s Pizza,"Charlotte, Nc",2025-06-18 20:00:00,2025-06-18 20:25:00,25,Medium,Non-Veg,4.0,Low,Wallet,True,False,June,Online,9.6,15.4,False,1,20,26.66666666666667,18,12,20,Wednesday,June,2025-06-18,2–5 km
ORD640,Pizza Hut,"Miami, Fl",2025-06-18 21:00:00,2025-06-18 21:30:00,30,Medium,Veg,4.1,Low,Card,True,False,June,Online,9.839999999999998,20.16,False,1,21,29.94845360824742,49,11,21,Wednesday,June,2025-06-18,2–5 km
ORD641,Domino's,"Los Angeles, Ca",2025-06-19 18:15:00,2025-06-19 18:55:00,40,Large,Cheese Burst,6.3,Medium,Cash,True,False,June,Offline,15.12,24.88,True,2,18,30.25943396226415,42,15,18,Thursday,June,2025-06-19,5–10 km
ORD642,Little Caesars,"Denver, Co",2025-06-19 19:10:00,2025-06-19 19:55:00,45,XL,Vegan,7.0,High,Wallet,True,False,June,Online,16.8,28.2,True,3,19,28.84422110552764,46,16,19,Thursday,June,2025-06-19,5–10 km
ORD643,Domino's,"Austin, Tx",2025-06-19 20:00:00,2025-06-19 20:30:00,30,Large,Cheese Burst,5.4,Medium,Card,True,False,June,Online,12.96,17.04,False,2,20,30.25943396226415,19,15,20,Thursday,June,2025-06-19,5–10 km
ORD644,Marco’s Pizza,"Tampa, Fl",2025-06-20 18:10:00,2025-06-20 18:40:00,30,Small,Thai Chicken,3.2,Medium,Cash,True,False,June,Offline,7.68,22.32,False,2,18,26.66666666666667,3,13,18,Friday,June,2025-06-20,2–5 km
ORD645,Pizza Hut,"Dallas, Tx",2025-06-20 19:00:00,2025-06-20 19:30:00,30,Medium,Stuffed Crust,5.8,Medium,Card,True,False,June,Online,13.92,16.08,False,2,19,29.94845360824742,50,14,19,Friday,June,2025-06-20,5–10 km
ORD646,Domino's,"San Francisco, Ca",2025-07-21 19:00:00,2025-07-21 19:50:00,50,Large,Non-Veg,10.0,High,Card,True,False,July,Online,24.0,26.0,True,3,19,30.25943396226415,13,14,19,Monday,July,2025-07-21,5–10 km
ORD647,Papa John's,"Indianapolis, In",2025-07-22 20:00:00,2025-07-22 20:35:00,35,Medium,Gluten-Free,5.5,Medium,Wallet,True,False,July,Online,13.2,21.8,True,2,20,28.18627450980392,12,13,20,Tuesday,July,2025-07-22,5–10 km
ORD648,Pizza Hut,"Seattle, Wa",2025-07-23 18:30:00,2025-07-23 18:50:00,20,Small,Vegan,2.0,Low,UPI,True,False,July,Online,4.8,15.2,False,1,18,29.94845360824742,37,10,18,Wednesday,July,2025-07-23,0–2 km
ORD649,Little Caesars,"Denver, Co",2025-07-24 19:45:00,2025-07-24 20:25:00,40,XL,Cheese Burst,8.0,High,Card,True,False,July,Online,19.2,20.8,True,3,19,28.84422110552764,46,17,19,Thursday,July,2025-07-24,5–10 km
ORD650,Marco's Pizza,"Boston, Ma",2025-07-25 18:15:00,2025-07-25 18:45:00,30,Medium,Thai Chicken,4.0,Medium,UPI,True,False,July,Online,9.6,20.4,False,2,18,30.28645833333333,51,15,18,Friday,July,2025-07-25,2–5 km
ORD651,Domino's,"Nashville, Tn",2025-07-26 19:30:00,2025-07-26 20:10:00,40,Large,Sicilian,6.5,High,Cash,True,True,July,Offline,15.6,24.4,True,3,19,30.25943396226415,6,16,19,Saturday,July,2025-07-26,5–10 km
ORD652,Papa John's,"Detroit, Mi",2025-07-27 20:45:00,2025-07-27 21:15:00,30,Medium,Veg,3.5,Low,Card,True,True,July,Online,8.4,21.6,False,1,20,28.18627450980392,10,11,20,Sunday,July,2025-07-27,2–5 km
ORD653,Pizza Hut,"El Paso, Tx",2025-07-28 18:00:00,2025-07-28 18:30:00,30,Large,Non-Veg,5.0,Medium,Wallet,True,False,July,Online,12.0,18.0,False,2,18,29.94845360824742,9,14,18,Monday,July,2025-07-28,2–5 km
ORD654,Little Caesars,"Washington, Dc",2025-07-29 19:15:00,2025-07-29 19:55:00,40,XL,Cheese Burst,7.0,High,Card,True,False,July,Online,16.8,23.2,True,3,19,28.84422110552764,4,17,19,Tuesday,July,2025-07-29,5–10 km
ORD655,Marco's Pizza,"Las Vegas, Nv",2025-07-30 20:30:00,2025-07-30 21:00:00,30,Medium,Vegan,4.0,Medium,UPI,True,False,July,Online,9.6,20.4,False,2,20,30.28645833333333,4,12,20,Wednesday,July,2025-07-30,2–5 km
ORD656,Domino's,"Louisville, Ky",2025-07-31 18:45:00,2025-07-31 19:25:00,40,Large,Non-Veg,6.0,High,Domino's Cash,True,False,July,Offline,14.4,25.6,True,3,18,30.25943396226415,69,14,18,Thursday,July,2025-07-31,5–10 km
ORD657,Papa John's,"Baltimore, Md",2025-08-01 20:00:00,2025-08-01 20:30:00,30,Medium,Gluten-Free,5.0,Medium,Wallet,True,False,August,Online,12.0,18.0,False,2,20,28.18627450980392,10,13,20,Friday,August,2025-08-01,2–5 km
ORD658,Pizza Hut,"Milwaukee, Wi",2025-08-02 18:30:00,2025-08-02 19:00:00,30,Small,Vegan,3.0,Low,UPI,True,True,August,Online,7.199999999999999,22.8,False,1,18,29.94845360824742,71,10,18,Saturday,August,2025-08-02,2–5 km
ORD659,Little Caesars,"Albuquerque, Nm",2025-08-03 19:45:00,2025-08-03 20:25:00,40,XL,Stuffed Crust,8.0,High,Card,True,True,August,Online,19.2,20.8,True,3,19,28.84422110552764,59,18,19,Sunday,August,2025-08-03,5–10 km
ORD660,Marco's Pizza,"Tucson, Az",2025-08-04 18:00:00,2025-08-04 18:30:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,August,Online,9.6,20.4,False,2,18,30.28645833333333,4,12,18,Monday,August,2025-08-04,2–5 km
ORD661,Domino's,"Fresno, Ca",2025-08-05 19:15:00,2025-08-05 19:55:00,40,Large,Veg,6.0,High,Cash,True,False,August,Offline,14.4,25.6,True,3,19,30.25943396226415,4,13,19,Tuesday,August,2025-08-05,5–10 km
ORD662,Papa John's,"Sacramento, Ca",2025-08-06 20:30:00,2025-08-06 21:00:00,30,Medium,Veg,3.5,Low,Card,True,False,August,Online,8.4,21.6,False,1,20,28.18627450980392,4,11,20,Wednesday,August,2025-08-06,2–5 km
ORD663,Pizza Hut,"Kansas City, Mo",2025-08-07 18:45:00,2025-08-07 19:15:00,30,Large,Non-Veg,5.5,Medium,Wallet,True,False,August,Online,13.2,16.8,False,2,18,29.94845360824742,3,14,18,Thursday,August,2025-08-07,5–10 km
ORD664,Little Caesars,"Mesa, Az",2025-08-08 20:00:00,2025-08-08 20:40:00,40,XL,Cheese Burst,7.5,High,Card,True,False,August,Online,18.0,22.0,True,3,20,28.84422110552764,3,17,20,Friday,August,2025-08-08,5–10 km
ORD665,Marco's Pizza,"Atlanta, Ga",2025-08-09 18:15:00,2025-08-09 18:45:00,30,Small,Vegan,2.5,Low,Cash,True,True,August,Offline,6.0,24.0,False,1,18,30.28645833333333,78,10,18,Saturday,August,2025-08-09,2–5 km
ORD666,Domino's,"Omaha, Ne",2025-08-10 19:30:00,2025-08-10 20:10:00,40,Large,Non-Veg,6.5,High,Card,True,True,August,Online,15.6,24.4,True,3,19,30.25943396226415,68,14,19,Sunday,August,2025-08-10,5–10 km
ORD667,Papa John's,"Raleigh, Nc",2025-08-11 20:45:00,2025-08-11 21:15:00,30,Medium,Gluten-Free,5.0,Medium,Wallet,True,False,August,Online,12.0,18.0,False,2,20,28.18627450980392,2,13,20,Monday,August,2025-08-11,2–5 km
ORD668,Pizza Hut,"Long Beach, Ca",2025-08-12 18:00:00,2025-08-12 18:30:00,30,Small,Vegan,3.0,Low,UPI,True,False,August,Online,7.199999999999999,22.8,False,1,18,29.94845360824742,2,10,18,Tuesday,August,2025-08-12,2–5 km
ORD669,Little Caesars,"Virginia Beach, Va",2025-08-13 19:15:00,2025-08-13 19:55:00,40,XL,Cheese Burst,7.0,High,Card,True,False,August,Online,16.8,23.2,True,3,19,28.84422110552764,1,17,19,Wednesday,August,2025-08-13,5–10 km
ORD670,Marco's Pizza,"Oakland, Ca",2025-08-14 20:30:00,2025-08-14 21:00:00,30,Medium,Non-Veg,4.0,Medium,UPI,True,False,August,Online,9.6,20.4,False,2,20,30.28645833333333,1,12,20,Thursday,August,2025-08-14,2–5 km
ORD671,Domino's,"San Jose, Ca",2025-08-15 19:00:00,2025-08-15 19:35:00,35,Large,Cheese Burst,5.0,Medium,Card,True,False,August,Online,12.0,23.0,True,2,19,30.25943396226415,12,15,19,Friday,August,2025-08-15,2–5 km
ORD672,Pizza Hut,"Austin, Tx",2025-08-16 18:30:00,2025-08-16 19:10:00,40,Medium,Veg,6.0,High,Wallet,True,True,August,Online,14.4,25.6,True,3,18,29.94845360824742,19,11,18,Saturday,August,2025-08-16,5–10 km
ORD673,Papa John's,"Columbus, Oh",2025-08-17 20:00:00,2025-08-17 20:25:00,25,Medium,Gluten-Free,3.5,Low,UPI,True,True,August,Online,8.4,16.6,False,1,20,28.18627450980392,11,13,20,Sunday,August,2025-08-17,2–5 km
ORD674,Little Caesars,"Fort Worth, Tx",2025-08-18 19:15:00,2025-08-18 19:55:00,40,XL,Non-Veg,7.0,High,Cash,True,False,August,Offline,16.8,23.2,True,3,19,28.84422110552764,11,16,19,Monday,August,2025-08-18,5–10 km
ORD675,Marco's Pizza,"Jacksonville, Fl",2025-08-19 18:45:00,2025-08-19 19:15:00,30,Medium,Thai Chicken,4.0,Medium,Card,True,False,August,Online,9.6,20.4,False,2,18,30.28645833333333,11,15,18,Tuesday,August,2025-08-19,2–5 km
ORD676,Domino's,"Indianapolis, In",2025-08-20 20:30:00,2025-08-20 21:00:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,August,Online,13.2,16.8,False,2,20,30.25943396226415,12,16,20,Wednesday,August,2025-08-20,5–10 km
ORD677,Pizza Hut,"Charlotte, Nc",2025-08-21 19:00:00,2025-08-21 19:30:00,30,Medium,Veg,4.0,Low,Wallet,True,False,August,Online,9.6,20.4,False,1,19,29.94845360824742,18,11,19,Thursday,August,2025-08-21,2–5 km
ORD678,Papa John's,"San Francisco, Ca",2025-08-22 18:15:00,2025-08-22 18:50:00,35,Medium,Gluten-Free,5.0,Medium,Card,True,False,August,Online,12.0,23.0,True,2,18,28.18627450980392,13,13,18,Friday,August,2025-08-22,2–5 km
ORD679,Little Caesars,"Denver, Co",2025-08-23 20:00:00,2025-08-23 20:45:00,45,XL,Cheese Burst,8.0,High,Cash,True,True,August,Offline,19.2,25.8,True,3,20,28.84422110552764,46,17,20,Saturday,August,2025-08-23,5–10 km
ORD680,Marco's Pizza,"Seattle, Wa",2025-08-24 19:30:00,2025-08-24 20:00:00,30,Medium,Thai Chicken,4.5,Medium,UPI,True,True,August,Online,10.8,19.2,False,2,19,30.28645833333333,37,15,19,Sunday,August,2025-08-24,2–5 km
ORD681,Domino's,"Boston, Ma",2025-08-25 18:00:00,2025-08-25 18:35:00,35,Large,Non-Veg,6.0,Medium,Card,True,False,August,Online,14.4,20.6,True,2,18,30.25943396226415,51,14,18,Monday,August,2025-08-25,5–10 km
ORD682,Pizza Hut,"Detroit, Mi",2025-08-26 19:15:00,2025-08-26 19:45:00,30,Medium,Veg,4.0,Low,Wallet,True,False,August,Online,9.6,20.4,False,1,19,29.94845360824742,10,11,19,Tuesday,August,2025-08-26,2–5 km
ORD683,Papa John's,"Memphis, Tn",2025-08-27 20:30:00,2025-08-27 21:00:00,30,Medium,Gluten-Free,5.0,Medium,UPI,True,False,August,Online,12.0,18.0,False,2,20,28.18627450980392,9,13,20,Wednesday,August,2025-08-27,2–5 km
ORD684,Little Caesars,"Baltimore, Md",2025-08-28 18:45:00,2025-08-28 19:25:00,40,XL,Cheese Burst,7.5,High,Card,True,False,August,Online,18.0,22.0,True,3,18,28.84422110552764,10,17,18,Thursday,August,2025-08-28,5–10 km
ORD685,Marco's Pizza,"Nashville, Tn",2025-08-29 19:00:00,2025-08-29 19:30:00,30,Medium,Thai Chicken,4.0,Medium,Cash,True,False,August,Offline,9.6,20.4,False,2,19,30.28645833333333,6,15,19,Friday,August,2025-08-29,2–5 km
ORD686,Domino's,"Portland, Or",2025-08-30 20:15:00,2025-08-30 20:45:00,30,Large,Sicilian,5.5,Medium,UPI,True,True,August,Online,13.2,16.8,False,2,20,30.25943396226415,3,16,20,Saturday,August,2025-08-30,5–10 km
ORD687,Pizza Hut,"Oklahoma City, Ok",2025-08-31 18:30:00,2025-08-31 19:00:00,30,Medium,Veg,4.0,Low,Wallet,True,True,August,Online,9.6,20.4,False,1,18,29.94845360824742,3,11,18,Sunday,August,2025-08-31,2–5 km
ORD688,Papa John's,"Las Vegas, Nv",2025-09-01 19:45:00,2025-09-01 20:15:00,30,Medium,Gluten-Free,5.0,Medium,Card,True,False,September,Online,12.0,18.0,False,2,19,28.18627450980392,4,13,19,Monday,September,2025-09-01,2–5 km
ORD689,Little Caesars,"Louisville, Ky",2025-09-02 20:00:00,2025-09-02 20:40:00,40,XL,Cheese Burst,8.0,High,UPI,True,False,September,Online,19.2,20.8,True,3,20,28.84422110552764,69,17,20,Tuesday,September,2025-09-02,5–10 km
ORD690,Marco's Pizza,"Milwaukee, Wi",2025-09-03 18:15:00,2025-09-03 18:45:00,30,Medium,Thai Chicken,4.0,Medium,Card,True,False,September,Online,9.6,20.4,False,2,18,30.28645833333333,71,15,18,Wednesday,September,2025-09-03,2–5 km
ORD691,Domino's,"Albuquerque, Nm",2025-09-04 19:30:00,2025-09-04 20:00:00,30,Large,Non-Veg,6.0,Medium,Cash,True,False,September,Offline,14.4,15.6,False,2,19,30.25943396226415,59,14,19,Thursday,September,2025-09-04,5–10 km
ORD692,Pizza Hut,"Tucson, Az",2025-09-05 20:45:00,2025-09-05 21:15:00,30,Medium,Veg,4.0,Low,Wallet,True,False,September,Online,9.6,20.4,False,1,20,29.94845360824742,4,11,20,Friday,September,2025-09-05,2–5 km
ORD693,Papa John's,"Fresno, Ca",2025-09-06 18:00:00,2025-09-06 18:30:00,30,Medium,Gluten-Free,5.0,Medium,UPI,True,True,September,Online,12.0,18.0,False,2,18,28.18627450980392,4,13,18,Saturday,September,2025-09-06,2–5 km
ORD694,Little Caesars,"Sacramento, Ca",2025-09-07 19:15:00,2025-09-07 19:55:00,40,XL,Cheese Burst,7.0,High,Card,True,True,September,Online,16.8,23.2,True,3,19,28.84422110552764,4,17,19,Sunday,September,2025-09-07,5–10 km
ORD695,Marco's Pizza,"Kansas City, Mo",2025-09-08 20:30:00,2025-09-08 21:00:00,30,Medium,Thai Chicken,4.5,Medium,Cash,True,False,September,Offline,10.8,19.2,False,2,20,30.28645833333333,3,15,20,Monday,September,2025-09-08,2–5 km
ORD696,Domino's,"Mesa, Az",2025-09-09 18:45:00,2025-09-09 19:15:00,30,Large,Sicilian,5.5,Medium,UPI,True,False,September,Online,13.2,16.8,False,2,18,30.25943396226415,3,16,18,Tuesday,September,2025-09-09,5–10 km
ORD697,Pizza Hut,"Atlanta, Ga",2025-09-10 19:00:00,2025-09-10 19:30:00,30,Medium,Veg,4.0,Low,Wallet,True,False,September,Online,9.6,20.4,False,1,19,29.94845360824742,78,11,19,Wednesday,September,2025-09-10,2–5 km
ORD698,Papa John's,"Omaha, Ne",2025-09-11 20:15:00,2025-09-11 20:45:00,30,Medium,Gluten-Free,5.0,Medium,UPI,True,False,September,Online,12.0,18.0,False,2,20,28.18627450980392,68,13,20,Thursday,September,2025-09-11,2–5 km
ORD699,Little Caesars,"Louisville, Ky",2025-09-12 19:30:00,2025-09-12 20:00:00,30,XL,Cheese Burst,6.0,High,Card,True,False,September,Online,14.4,15.6,False,3,19,28.84422110552764,69,17,19,Friday,September,2025-09-12,5–10 km
